entailment	id	similarity	sent1	sent2
Entailment	99	4.25	O Botafogo vai a São Luís na sexta-feira para enfrentar o Sampaio Corrêa, no Castelão, às 21h.	Na próxima sexta-feira, o Botafogo vai enfrentar o Sampaio Corrêa, em São Luís (MA).
None	100	3.0	"É uma espécie de empréstimo as chamadas ""pedaladas fiscais""."	Entre elas, estão as manobras que ficaram conhecidas como “pedaladas fiscais”.
Paraphrase	101	4.75	Léo Pelé foi vítima de uma fratura no quinto metatarso do pé direito, e não jogará mais este ano.	Léo Pelé fraturou o quinto metatarso do pé direito e é baixa para o restante da temporada.
None	102	4.0	Betty Lago morreu na madrugada deste domingo e não queria que chorassem por ela.	Betty Lago morreu na manhã de domingo, no Rio de Janeiro.
None	103	2.75	A Xiaomi apresentou, nesta terça-feira, 22, o Mi 4c, seu mais novo smartphone.	Por esse preço, o Xiaomi Mi 4c oferece praticamente tudo que você precisa em um smartphone.
None	104	1.75	A Apple não estava imediatamente disponível para comentários.	Os comentários serão publicados após análise.
None	105	2.5	A TV Record percebeu que começar a novela um pouco mais tarde está atraindo ainda mais audiência.	Antes mesmo da novela começar nesta segunda, a Record já estava com 20,3 pontos de audiência.
None	106	3.5	Lorenzo entrou nos boxes na volta seguinte e não aguentou muito na pista.	Na volta seguinte os líderes foram aos boxes, com Lorenzo mantendo a ponta.
None	107	3.0	A equipe alvinegra saiu na frente no placar em uma falha bisonha do goleiro Rafael.	Na cobrança, o goleiro Rafael saiu mal, mas os atacantes alvinegros não conseguiram aproveitar a falha.
None	108	2.0	O mesmo site diz, no entanto, que Justin Bieber está até gostando da repercussão.	Justin Bieber foi mais uma vítima do vazamento de fotos na internet.
None	109	3.25	Antes, Janot fez um discurso breve em que se emocionou ao agradecer o apoio da família.	Emocionado, no final do discurso, Janot fez uma breve pausa e agradeceu aos colegas de trabalho.
None	110	2.0	Há algumas novidades interessantes no Mi 4c.	Por um preço incrivelmente acessível, a Xiaomi lançou o Mi 4c.
None	111	2.75	Com o filme, voltou a se inflamar a controvérsia sobre como representar uma figura como Steve Jobs.	Steve Jobs tem estreia prevista para o dia 16 de janeiro no Brasil.
None	112	3.75	Podemos dizer que de certo modo os artistas são refugiados.	De certo modo, todos somos refugiados, em algum lugar e em algum momento.
None	113	3.5	Do lado do Macaé, o técnico Josué Teixeira terá alguns desfalques.	Agora, a proximidade com Z4 e os desfalques tiram o sono do técnico Josué Teixeira.
None	114	1.5	Para elas responderem, é importante que a situação fiscal, a confiança de que esse ciclo de desenvolvimento é equilibrado.	O mais importante é a gente avaliar a situação do Brasil.
None	115	1.5	O serviço de streming de músicas do rapper Jay Z, o Tidal , chega hoje ao Brasil.	Jay Z não deve gostar da gente.
Entailment	116	4.25	Nesta quarta, ele recebeu o cargo das mãos de Aloizio Mercadante, deslocado para o Ministério da Educação.	Ele substitui Aloizio Mercadante, que passa a ser o ministro da Educação.
None	117	3.25	O meia Renato Augusto, do Corinthians, é outro nome novo.	E apresentou algumas surpresas, como a presença do meia Renato Augusto do Corinthians.
None	118	2.5	A USP São Carlos informou que não comentaria a decisão do Tribunal.	A assessoria da USP não foi encontrada para comentar o caso.
None	119	2.0	Apesar da preocupação, ele deve pegar o Flamengo, domingo, no Independência.	O argentino foi poupado, mas não preocupa para a partida desde domingo.
Entailment	120	3.75	Quanto mais pro Norte, maior a temperatura e o calor e quanto mais pro Sul gaúcho, menor a temperatura e mais ameno o dia.	Quanto mais pro Sul gaúcho, menor a temperatura e mais ameno o dia.
Paraphrase	121	5.0	Pode levar pelo menos de quatro a cinco meses até que a criança chegue aos Estados Unidos.	Demora ao menos 4 ou 5 meses antes da criança chegar aos Estados Unidos.
None	122	2.5	Quatro dias após demitir Brendan Rodgers, a diretoria do Liverpool confirmou nesta quinta-feira a contratação do técnico Jürgen Klopp.	O novo técnico do Liverpool será apresentado em Anfield nesta sexta-feira.
None	123	2.5	Mineirinho enfrentará o australiano Mick Fanning na decisão.	O terceiro confronto reuniu os australianos Mick Fanning e Adrian Buchan.
None	124	1.75	A viagem para o Rio de Janeiro está marcada para as 17h47min.	A partida, no Rio de Janeiro, será às 22h da próxima da quarta-feira.
None	125	2.5	O aparelho é uma versão melhorada do Gear VR, headset anunciado pela Samsung em setembro de 2014.	A versão final do Gear VR é 22% mais leve do que o lançado em dezembro de 2014.
Entailment	126	4.5	O robô mede 120 centímetros e possui articulações superiores e cabeça móveis, bem como rodas.	Ele tem altura de 120 centímetros e conta com articulações superiores e cabeça móveis, assim como rodas.
None	127	3.0	Ele disse que um outro colaborador da Lava Jato vai esclarecer o assunto.	Os dois estão entre os principais delatores da Operação Lava Jato.
Entailment	128	4.0	Lady Gaga irá apresentar uma das categorias do próximo Emmy Awards.	Lady Gaga estará presente no próximo Emmy Awards como apresentadora.
None	129	2.0	O terremoto de magnitude 8,3 atingiu o país na noite de quarta-feira.	Segundo o serviço geológico americano (USGS), a magnitude foi de 6,5.
None	130	3.0	A Samsung continua apostando alto na realidade virtual.	E nem só de jogos vai viver o mundo da realidade virtual para a Samsung.
None	131	3.25	O astro escurece ao entrar no cone de sombra que a Terra projeta no espaço.	Às 22h07 a Lua começou a entrar na sombra da Terra.
Paraphrase	132	5.0	Pode levar pelo menos de quatro a cinco meses até que a criança chegue aos Estados Unidos.	Demora ao menos 4 ou 5 meses antes da criança chegar aos Estados Unidos”.
None	133	2.5	Sabemos como é difícil eliminar o Grêmio dentro da Arena e soubemos neutralizar suas forças principalmente no segundo tempo.	O Grêmio melhorou no segundo tempo e só conseguiu nos pressionar agora no fim.
Entailment	134	4.0	Com look ousado, Rihanna tropeça ao entrar em van e deixa bumbum à mostra.	Rihanna escolhe look ousado e tropeça em seu próprio vestido ao entrar em van.
Paraphrase	135	5.0	Ele falou que estava à disposição, então o trouxemos para cá.	Ele disse que estava à disposição e por isso o trouxemos para cá.
None	136	2.25	Ele conseguiu receber seis passes para 60 jardas e um touchdown.	Rodgers conseguiu 249 jardas em passes e foi o grande nome no Lambeau Field.
None	137	3.25	O ex-atacante ainda não poupou críticas para o presidente da Fifa Joseph Blatter.	Zico visitou o presidente da Fifa, Joseph Blatter, em Zurique, na tarde desta quinta-feira.
None	138	2.75	"Com o ""5inco Minutos"", Kéfera é a mulher com o maior canal do Youtube Brasil."	Também há espaço para a música entre os canais de maior sucesso do YouTube.
None	139	3.75	Dois dos principais patrocinadores da Fifa querem a renúncia imediata do presidente da entidade, Joseph Blatter.	Uma avalanche de patrocinadores se voltou contra Joseph Blatter nesta sexta-feira.
Entailment	140	3.75	Cissé foi detido em seu domicílio no começo da manhã e está sendo interrogado pela polícia.	Cissé foi detido para interrogatório.
None	141	2.25	O primeiro em caso de renúncia de Carlos Miguel Aidar, e o segundo em um possível impeachment.	Tudo por causa da presença do presidente Carlos Miguel Aidar.
Entailment	142	3.5	Moradores informaram que as chamas se alastraram rapidamente pela vegetação rasteira.	O fogo se alastrou rapidamente por uma vegetação rasteira.
None	143	2.0	O Tevez é um sonho corintiano, todos nós queremos o Tevez aqui.	O dirigente explica o desejo corintiano.
Entailment	144	4.0	Zico quer a presidência da Fifa, e conta com o apoio do senador Romário, embora não o considere um forte candidato.	Sobre Zico, Romário não o considera como um forte candidato, mas o apoiaria.
Entailment	145	4.25	O São Paulo, por sua vez, fecha a rodada na quinta posição no Campeonato Brasileiro, com 42 pontos.	O São Paulo está na quinta posição no Campeonato Brasileiro, com 42 pontos.
None	146	2.25	O sensor da câmera frontal é de 12.3MP, com pixels maiores em 1.55µm.	A câmera traseira usa um sensor da Sony de 12.3 MP, enquanto a dianteira é de 5 MP.
None	147	3.0	No caso da CBF, Zico apenas terá o apoio se ele obtiver os demais quatro votos.	Zico diz ter o apoio da CBF, mas a confederação ainda não lhe entregou a carta.
None	148	2.75	A defesa precisou impetrar novo habeas corpus, julgado nesta tarde, contestando os fatos apontados no segundo decreto prisional.	O habeas corpus julgado nesta terça já levou em conta estas informações.
None	149	2.5	Para o técnico Eduardo Baptista, o time jogou bem, mas o empate acabou ficando de bom tamanho.	Em 12 jogos longe de Pernambuco, os comandados de Eduardo Baptista empataram oito e perderam quatro.
Entailment	150	4.25	O anúncio foi feito após a reunião na capital alemã com seu colega Frank-Walter Steinmeier, ministro de Exterior da Alemanha.	A declaração foi dada após conversas com o ministro de Exterior da Alemanha, Frank-Walter Steinmeier.
None	151	2.25	Infelizmente nossa colega Priscilla Sampaio nos deixou.	Priscilla Sampaio era chefe de reportagem e apresentadora da TV Morena.
None	152	2.5	Em Portugal, cerca de 200 pessoas se concentraram em Lisboa para apoiar a chegada de refugiados ao país.	Na Grécia, uma marcha de apoio aos refugiados reuniu cerca de 500 pessoas em Atenas.
Entailment	153	3.75	"Rihanna divulgou o título do seu próximo disco, ""Anti"", e revelou a capa do álbum."	Finalmente Rihanna mostrou ao mundo seu mais novo álbum.
Paraphrase	154	5.0	Nunca antes um pontífice havia ido ao plenário das Casa Legislativas dos Estados Unidos.	Ele será o primeiro papa no plenário da Casa Legislativa dos Estados Unidos.
None	155	2.5	Hulk é o principal responsável pelos gols do Brasil no início das eliminatórias.	No total, Hulk já defendeu a seleção principal do Brasil 44 vezes.
None	156	2.0	Esses bolões tem um preço mínimo de aposta de R$ 10.	Para a Quadra um total de 53 apostadores receberão o prêmio de R$ 7.782,07 cada.
None	157	3.5	Durante a partida, enquanto perdia para a Bulgária, a seleção brasileira foi vaiada pela torcida italiana.	O time brasileiro perdeu para a Bulgária por 3 a 0 e saiu de quadra vaiado pela torcida italiana.
None	158	2.75	O São Paulo ficou perto de pagar muito menos para ter Iago Maidana do que realmente pagou.	A Itaquerão teve participação fundamental na contratação de Iago Maidana pelo São Paulo .
None	159	2.0	Isso porque o meia D'Alessandro voltou a sentir dores lombares e não treinou nesta tarde.	O torcedor colorado não teve boas notícias nesta terça-feira após o treino da parte da tarde.
None	160	3.0	Só que depois ele se afastaram dos amigos e sozinhos, em clima de romance, trocaram beijos apaixonados.	Durante o show, desistiram de esconder o romance e trocaram beijos.
Entailment	161	4.0	Na segunda-feira e terça-feira, o pontífice visitará Holguín e Santiago de Cuba, na região leste da ilha.	O papa ainda visita Santiago de Cuba, no leste da ilha.
None	162	2.5	Ele tem duas dúvidas para definir o time: Robinho e Zé Roberto.	O treinador já definiu eventuais substitutos de Robinho e Zé Roberto.
None	163	2.0	O desafio da campanha é cadastrar o maior número de possíveis doadores de medula óssea.	Depois disso, recebeu um telegrama do Registro Nacional de Doadores de Medula Óssea (REDOME).
None	164	2.25	Cunha, por seu lado, pode até não deferir o pedido de impeachment da oposição.	Nosso tema é fazer um enfrentamento à oposição sobre impeachment.
None	165	3.5	A Fiat revelou hoje (29) a primeira imagem de sua nova picape Toro.	A picape da Fiat será batizada de Toro e chegará no começo de 2016.
Entailment	166	4.0	Ela disse que olhou pela janela viu o corpo do menino no chão.	Olhou pela janela e viu o corpo da criança lá embaixo.
Entailment	167	3.5	Pela montagem da equipe, Charles e Fabiano serão os substitutos de, respectivamente, Henrique e Ceará, suspensos com três cartões amarelos.	Ceará e Henrique estão suspensos, com três cartões amarelos.
Entailment	168	3.75	"O Emmy de Jon Hamm entrou para a história como o único vencido pelos atores de ""Mad Men""."	Jon Hamm recebe o Emmy por atuação em Mad Men.
Entailment	169	4.0	Nesta segunda-feira, Francischini falou, em entrevista coletiva, pela primeira vez sobre a ação policial.	Em entrevista coletiva Francischini comentou a atuação da PM.
None	170	2.5	Em 12 meses, no final do segundo trimestre de 2017, a projeção ficou em 4,5%.	Em 2016, a projeção é 5,1%, a mesma estimativa anterior.
None	171	1.5	De janeiro a julho, as mortes dolosas têm queda de 12,32%.	Os flagrantes de tráfico de entorpecentes também aumentaram entre janeiro e julho.
None	172	1.75	O pedido foi feito pela Polícia Federal.	Teori, no entanto, negou o pedido.
None	173	2.25	A liderança do PT na Câmara do Deputados orientou a sua bancada a votar pela rejeição deste requerimento.	Ao todo, a bancada petista é formada por 64 deputados.
None	174	3.5	De acordo com a secretaria, a presidente Dilma Rousseff se encontra normalmente no Planalto.	Apesar disso, a presidente Dilma Rousseff cumpriu normalmente sua agenda no local.
None	175	3.25	O programa Xuxa Meneghel desta segunda-feira, dia 14, não contará com sua apresentadora.	O programa Xuxa Meneghel dessa segunda-feira, 14, foi bem inusitado.
Entailment	176	3.75	A PM precisa de outros atores para fazer seu papel porque o sistema está totalmente desequilibrado.	Precisamos de outros atores para fazer esse papel, porque o esquema está desequilibrado.
